gameId,playId,season,week,gameDate,homeTeamAbbr,visitorTeamAbbr,possessionTeam,defensiveTeam,quarter,down,yardsToGo,yardlineSide,yardlineNumber,absoluteYardlineNumber,gameClock,gameClockSeconds,playClockAtSnap,preSnapHomeScore,preSnapVisitorScore,possessionScore,defensiveScore,scoreDifferential,expectedPoints,offenseFormation,receiverAlignment,isDropback,playAction,pff_runPassOption,passResult,rushLocationType,yardsGained,playDescription,anyPreSnapMotion,nOffenseRows,split
2022092508,1955,2022,3,2022-09-25,WAS,PHI,PHI,WAS,2,3,2,PHI,20,90,01:20:00,80,9,0,17,17,0,17,0.248120917472988,SHOTGUN,2x2,1,TRUE,1,C,NA,4,(1:20) (Shotgun) J.Hurts pass short left to Z.Pascal to PHI 24 for 4 yards (K.Fuller; K.Curl).,TRUE,11,train
2022092508,1979,2022,3,2022-09-25,WAS,PHI,PHI,WAS,2,1,10,PHI,24,86,00:58:00,58,25,0,17,17,0,17,0.868238686118275,SHOTGUN,2x2,1,FALSE,0,I,NA,0,"(:58) (No Huddle, Shotgun) J.Hurts pass incomplete deep right to D.Smith.",FALSE,11,train
2022092508,2001,2022,3,2022-09-25,WAS,PHI,PHI,WAS,2,2,10,PHI,24,86,00:51:00,51,5,0,17,17,0,17,0.552609790232964,SHOTGUN,2x2,1,FALSE,0,C,NA,15,(:51) (Shotgun) J.Hurts pass short right to A.Brown to PHI 39 for 15 yards (B.St-Juste).,FALSE,11,train
2022092508,2025,2022,3,2022-09-25,WAS,PHI,PHI,WAS,2,1,10,PHI,39,71,00:43:00,43,8,0,17,17,0,17,1.31890013196971,EMPTY,3x2,1,FALSE,0,C,NA,16,(:43) (Shotgun) J.Hurts pass short left to D.Smith pushed ob at WAS 45 for 16 yards (R.Wildgoose).,TRUE,11,train
2022092508,2061,2022,3,2022-09-25,WAS,PHI,PHI,WAS,2,1,10,WAS,45,55,00:37:00,37,8,0,17,17,0,17,2.40788932063151,SHOTGUN,2x2,1,FALSE,0,C,NA,44,(:37) (Shotgun) J.Hurts pass deep middle to D.Smith to WAS 1 for 44 yards (K.Fuller). WAS-S.Toney was injured during the play. PHI-D.Smith was injured during the play.,FALSE,11,train
2022092508,2085,2022,3,2022-09-25,WAS,PHI,PHI,WAS,2,1,1,WAS,1,11,00:26:00,26,11,0,17,17,0,17,6.34784908237634,SINGLEBACK,3x1,1,TRUE,0,I,NA,0,(:26) J.Hurts pass incomplete short middle to A.Brown.,TRUE,11,train
2022092508,2131,2022,3,2022-09-25,WAS,PHI,PHI,WAS,2,2,1,WAS,1,11,00:22:00,22,4,0,17,17,0,17,5.61499380640453,SHOTGUN,2x2,1,FALSE,0,I,NA,0,(:22) (Shotgun) J.Hurts pass incomplete short middle to J.Stoll.,TRUE,11,train
2022092508,2154,2022,3,2022-09-25,WAS,PHI,PHI,WAS,2,3,1,WAS,1,11,00:20:00,20,1,0,17,17,0,17,5.15371721313568,SHOTGUN,2x2,0,TRUE,0,NA,INSIDE_RIGHT,-1,"(:20) (Shotgun) J.Hurts left tackle to WAS 2 for -1 yards (K.Curl, B.McCain).",FALSE,11,train
2022092508,2175,2022,3,2022-09-25,WAS,PHI,PHI,WAS,2,4,2,WAS,2,12,00:01:00,1,30,0,17,17,0,17,3.45217886322644,SHOTGUN,2x2,1,FALSE,0,C,NA,2,"(:01) (No Huddle, Shotgun) J.Hurts pass short left to D.Smith for 2 yards, TOUCHDOWN.",FALSE,11,train
2022092508,2271,2022,3,2022-09-25,WAS,PHI,PHI,WAS,3,1,10,PHI,25,85,15:00:00,900,9,0,24,24,0,24,1.29869867442176,SHOTGUN,3x1,1,TRUE,0,C,NA,40,(15:00) (Shotgun) J.Hurts pass deep left to G.Calcaterra pushed ob at WAS 35 for 40 yards (C.Holcomb).,FALSE,11,train
2022092508,2300,2022,3,2022-09-25,WAS,PHI,PHI,WAS,3,1,10,WAS,35,45,14:34:00,874,21,0,24,24,0,24,3.9638243727386002,SHOTGUN,2x2,0,FALSE,1,NA,INSIDE_RIGHT,0,"(14:34) (No Huddle, Shotgun) M.Sanders up the middle to WAS 35 for no gain (J.Allen).",FALSE,11,train
2022092508,2321,2022,3,2022-09-25,WAS,PHI,PHI,WAS,3,2,10,WAS,35,45,13:57:00,837,10,0,24,24,0,24,3.53622836084105,SHOTGUN,2x2,1,TRUE,0,S,NA,-9,(13:57) (Shotgun) J.Hurts sacked at WAS 44 for -9 yards (E.Obada).,TRUE,11,train
2022092508,2340,2022,3,2022-09-25,WAS,PHI,PHI,WAS,3,3,19,WAS,44,54,13:15:00,795,5,0,24,24,0,24,0.988570918794721,SHOTGUN,3x1,1,FALSE,0,I,NA,0,(13:15) (Shotgun) J.Hurts pass incomplete deep right to D.Smith (B.St-Juste).,FALSE,11,train
2022092508,2388,2022,3,2022-09-25,WAS,PHI,WAS,PHI,3,1,10,WAS,20,30,13:00:00,780,16,0,24,0,24,-24,0.939711687155068,SINGLEBACK,2x2,0,FALSE,0,NA,OUTSIDE_LEFT,6,(13:00) A.Gibson right end to WAS 26 for 6 yards (H.Reddick).,TRUE,11,train
2022092508,2409,2022,3,2022-09-25,WAS,PHI,WAS,PHI,3,2,4,WAS,26,36,12:27:00,747,16,0,24,0,24,-24,1.1769461967051,SHOTGUN,3x1,0,FALSE,0,NA,INSIDE_LEFT,-3,(12:27) (Shotgun) A.Gibson left end to WAS 23 for -3 yards (T.Edwards).,TRUE,11,train
2022092508,2430,2022,3,2022-09-25,WAS,PHI,WAS,PHI,3,3,7,WAS,23,33,11:46:00,706,7,0,24,0,24,-24,-0.383484948426485,SHOTGUN,3x1,1,FALSE,0,C,NA,4,(11:46) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 27 for 4 yards (C.Gardner-Johnson).,FALSE,11,train
2022092508,2473,2022,3,2022-09-25,WAS,PHI,PHI,WAS,3,1,10,PHI,21,89,10:56:00,656,15,0,24,24,0,24,0.936271322425455,PISTOL,3x1,0,FALSE,0,NA,INSIDE_LEFT,3,(10:56) (Shotgun) M.Sanders left tackle to PHI 24 for 3 yards (J.Davis).,TRUE,11,train
2022092508,2494,2022,3,2022-09-25,WAS,PHI,PHI,WAS,3,2,7,PHI,24,86,10:19:00,619,11,0,24,24,0,24,0.521517517976463,PISTOL,3x1,1,FALSE,0,C,NA,13,(10:19) (Shotgun) J.Hurts pass short right to D.Smith ran ob at PHI 37 for 13 yards (W.Bradley-King).,TRUE,11,train
2022092508,2544,2022,3,2022-09-25,WAS,PHI,PHI,WAS,3,2,6,PHI,41,69,09:09:00,549,4,0,24,24,0,24,2.05986113101244,SHOTGUN,3x1,0,TRUE,0,NA,OUTSIDE_RIGHT,3,(9:09) (Shotgun) J.Hurts right end pushed ob at PHI 44 for 3 yards (J.Davis).,TRUE,11,train
2022092508,2570,2022,3,2022-09-25,WAS,PHI,PHI,WAS,3,3,3,PHI,44,66,08:28:00,508,3,0,24,24,0,24,1.60576361324638,SHOTGUN,3x1,0,FALSE,0,NA,INSIDE_LEFT,1,(8:28) (Shotgun) K.Gainwell right guard to PHI 45 for 1 yard (M.Sweat).,TRUE,11,train
2022092508,2619,2022,3,2022-09-25,WAS,PHI,WAS,PHI,3,1,10,WAS,11,21,07:43:00,463,14,0,24,0,24,-24,0.329817221499979,SHOTGUN,3x1,1,TRUE,0,C,NA,2,"(7:43) (Shotgun) C.Wentz pass short right to A.Gibson to WAS 13 for 2 yards (T.Edwards, J.Bradberry) [B.Graham].",TRUE,11,train
2022092508,2643,2022,3,2022-09-25,WAS,PHI,WAS,PHI,3,2,8,WAS,13,23,06:59:00,419,6,0,24,0,24,-24,-0.239154170732945,EMPTY,3x2,1,FALSE,0,C,NA,6,(6:59) (Shotgun) C.Wentz pass short middle to T.McLaurin to WAS 19 for 6 yards (K.White).,TRUE,11,train
2022092508,2667,2022,3,2022-09-25,WAS,PHI,WAS,PHI,3,3,2,WAS,19,29,06:20:00,380,9,0,24,0,24,-24,-0.213337095919997,SHOTGUN,2x2,1,FALSE,0,I,NA,0,(6:20) (Shotgun) C.Wentz pass incomplete short middle to L.Thomas (J.Bradberry).,TRUE,11,train
2022092508,2714,2022,3,2022-09-25,WAS,PHI,PHI,WAS,3,1,10,PHI,41,69,06:05:00,365,15,0,24,24,0,24,2.35647500120103,SHOTGUN,2x2,1,FALSE,0,I,NA,0,(6:05) (Shotgun) J.Hurts pass incomplete short middle to D.Goedert (C.Holcomb).,TRUE,11,train
2022092508,2736,2022,3,2022-09-25,WAS,PHI,PHI,WAS,3,2,10,PHI,41,69,06:01:00,361,7,0,24,24,0,24,1.88912500510924,PISTOL,2x2,1,TRUE,0,I,NA,0,(6:01) (Shotgun) J.Hurts pass incomplete deep middle to A.Brown.,TRUE,11,train
2022092508,2763,2022,3,2022-09-25,WAS,PHI,PHI,WAS,3,3,10,PHI,41,69,05:55:00,355,1,0,24,24,0,24,0.91644094651565,SHOTGUN,3x1,1,FALSE,0,I,NA,0,(5:55) (Shotgun) J.Hurts pass incomplete short right [D.Payne].,FALSE,11,train
2022092508,2804,2022,3,2022-09-25,WAS,PHI,WAS,PHI,3,1,10,WAS,6,16,05:37:00,337,12,0,24,0,24,-24,0.0690117385238409,SINGLEBACK,3x1,0,FALSE,0,NA,INSIDE_RIGHT,5,(5:37) A.Gibson left tackle to WAS 11 for 5 yards (T.Edwards).,TRUE,11,train
2022092508,2825,2022,3,2022-09-25,WAS,PHI,WAS,PHI,3,2,5,WAS,11,21,05:10:00,310,21,0,24,0,24,-24,0.0527362306602299,SHOTGUN,3x1,1,FALSE,0,C,NA,3,"(5:10) (No Huddle, Shotgun) C.Wentz pass short right to C.Samuel to WAS 14 for 3 yards (J.Bradberry).",FALSE,11,train
2022092508,2849,2022,3,2022-09-25,WAS,PHI,WAS,PHI,3,3,2,WAS,14,24,04:22:00,262,2,0,24,0,24,-24,-0.581071775406599,SHOTGUN,3x1,1,FALSE,0,C,NA,2,(4:22) (Shotgun) C.Wentz pass short right to J.McKissic to WAS 16 for 2 yards (K.White).,FALSE,11,train
2022092508,2873,2022,3,2022-09-25,WAS,PHI,WAS,PHI,3,1,10,WAS,16,26,03:53:00,233,19,0,24,0,24,-24,0.529791330453008,SHOTGUN,2x2,1,FALSE,0,R,INSIDE_RIGHT,7,"(3:53) (No Huddle, Shotgun) C.Wentz scrambles right guard to WAS 23 for 7 yards (J.Hargrave).",FALSE,11,train
2022092508,2894,2022,3,2022-09-25,WAS,PHI,WAS,PHI,3,2,3,WAS,23,33,03:26:00,206,23,0,24,0,24,-24,0.834749456960708,SHOTGUN,2x2,0,FALSE,1,NA,INSIDE_RIGHT,0,"(3:26) (No Huddle, Shotgun) J.McKissic right guard to WAS 23 for no gain (K.White).",FALSE,11,train
2022092508,2915,2022,3,2022-09-25,WAS,PHI,WAS,PHI,3,3,3,WAS,23,33,02:50:00,170,10,0,24,0,24,-24,-0.228466768749058,SHOTGUN,3x1,1,FALSE,0,C,NA,5,(2:50) (Shotgun) C.Wentz pass short left to L.Thomas to WAS 28 for 5 yards (T.Edwards).,FALSE,11,train
2022092508,2939,2022,3,2022-09-25,WAS,PHI,WAS,PHI,3,1,10,WAS,28,38,02:23:00,143,21,0,24,0,24,-24,1.25827463739552,SHOTGUN,3x1,1,FALSE,0,C,NA,45,"(2:23) (No Huddle, Shotgun) C.Wentz pass deep left to T.McLaurin to PHI 27 for 45 yards (C.Gardner-Johnson) [H.Reddick].",FALSE,11,train
2022092508,2963,2022,3,2022-09-25,WAS,PHI,WAS,PHI,3,1,10,PHI,27,83,01:35:00,95,1,0,24,0,24,-24,4.35081372526474,SHOTGUN,3x1,1,TRUE,0,C,NA,3,(1:35) (Shotgun) C.Wentz pass short left to J.McKissic to PHI 24 for 3 yards (K.White). WAS-S.Cosmi was injured during the play.,TRUE,11,train
2022092508,2990,2022,3,2022-09-25,WAS,PHI,WAS,PHI,3,2,7,PHI,24,86,01:03:00,63,17,0,24,0,24,-24,4.19685567077249,SHOTGUN,3x1,1,FALSE,0,I,NA,0,(1:03) (Shotgun) C.Wentz pass incomplete short middle to C.Samuel (A.Maddox).,FALSE,11,train
2022092508,3035,2022,3,2022-09-25,WAS,PHI,WAS,PHI,3,3,12,PHI,29,81,01:00:00,60,9,0,24,0,24,-24,2.81959597754758,EMPTY,3x2,1,FALSE,0,I,NA,0,(1:00) (Shotgun) C.Wentz pass incomplete short right to J.Dotson [B.Graham].,FALSE,11,train
2022092508,3104,2022,3,2022-09-25,WAS,PHI,WAS,PHI,3,1,10,PHI,14,96,00:49:00,49,5,0,24,0,24,-24,5.10270857944852,SHOTGUN,3x1,1,FALSE,0,C,NA,10,(:49) (Shotgun) C.Wentz pass short left to T.McLaurin pushed ob at PHI 4 for 10 yards (D.Slay).,TRUE,11,train
2022092508,3133,2022,3,2022-09-25,WAS,PHI,WAS,PHI,3,1,4,PHI,4,106,00:14:00,14,6,0,24,0,24,-24,6.02998946729349,SHOTGUN,2x2,1,TRUE,1,I,NA,0,(:14) (Shotgun) C.Wentz pass incomplete short left to C.Samuel.,TRUE,11,train
2022092508,3155,2022,3,2022-09-25,WAS,PHI,WAS,PHI,3,2,4,PHI,4,106,00:11:00,11,13,0,24,0,24,-24,5.62700340012088,SINGLEBACK,3x1,0,FALSE,0,NA,OUTSIDE_LEFT,-10,"(:11) A.Gibson right end to PHI 14 for -10 yards (C.Gardner-Johnson, A.Maddox).",TRUE,11,train
2022092508,3195,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,3,14,PHI,14,24,15:00:00,900,6,0,24,0,24,-24,3.29593428515363,SHOTGUN,2x2,1,FALSE,0,R,INSIDE_LEFT,13,(15:00) (Shotgun) C.Wentz scrambles left end to PHI 1 for 13 yards (C.Gardner-Johnson).,FALSE,11,train
2022092508,3216,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,4,1,PHI,1,11,14:14:00,854,6,0,24,0,24,-24,4.15479847975075,SHOTGUN,2x1,1,TRUE,0,C,NA,0,(14:14) (Shotgun) C.Wentz pass short middle to L.Thomas to PHI 1 for no gain (A.Maddox).,FALSE,11,train
2022092508,3240,2022,3,2022-09-25,WAS,PHI,PHI,WAS,4,1,10,PHI,1,11,14:10:00,850,3,0,24,24,0,24,-0.246548974886537,SINGLEBACK,2x2,0,FALSE,0,NA,OUTSIDE_LEFT,-1,"(14:10) B.Scott up the middle tackled in End Zone for -1 yards, SAFETY (D.Payne).",FALSE,11,train
2022092508,3285,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,1,10,WAS,39,71,13:58:00,838,12,2,24,2,24,-22,2.00391840655357,SHOTGUN,3x1,1,FALSE,0,C,NA,9,(13:58) (Shotgun) C.Wentz pass short middle to J.McKissic to WAS 48 for 9 yards (K.White).,TRUE,11,train
2022092508,3309,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,2,1,WAS,48,62,13:32:00,812,22,2,24,2,24,-22,2.87975048134103,SHOTGUN,2x2,1,FALSE,0,C,NA,5,"(13:32) (No Huddle, Shotgun) C.Wentz pass short right to J.McKissic ran ob at PHI 47 for 5 yards (J.Bradberry).",FALSE,11,train
2022092508,3338,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,1,10,PHI,47,57,13:08:00,788,20,2,24,2,24,-22,2.87239495164249,SHOTGUN,2x2,1,FALSE,0,I,NA,0,"(13:08) (No Huddle, Shotgun) C.Wentz pass incomplete deep right to J.Dotson [T.Edwards].",FALSE,11,train
2022092508,3360,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,2,10,PHI,47,57,13:02:00,782,2,2,24,2,24,-22,2.37370252818801,SHOTGUN,2x2,1,FALSE,0,C,NA,5,(13:02) (Shotgun) C.Wentz pass short right to C.Samuel to PHI 42 for 5 yards (M.Epps).,TRUE,11,train
2022092508,3384,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,3,5,PHI,42,52,12:30:00,750,16,2,24,2,24,-22,1.88397836557124,SHOTGUN,2x2,1,FALSE,0,C,NA,5,"(12:30) (No Huddle, Shotgun) C.Wentz pass short right to J.McKissic to PHI 37 for 5 yards (J.Bradberry). PHI-H.Reddick was injured during the play.",FALSE,11,train
2022092508,3416,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,1,10,PHI,37,47,11:55:00,715,12,2,24,2,24,-22,3.50664483488072,SHOTGUN,3x1,1,FALSE,0,C,NA,8,(11:55) (Shotgun) C.Wentz pass short middle to T.McLaurin to PHI 29 for 8 yards (K.White).,TRUE,11,train
2022092508,3474,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,1,10,PHI,24,34,11:21:00,681,7,2,24,2,24,-22,4.34415939298924,EMPTY,3x2,1,FALSE,0,I,NA,0,(11:21) (Shotgun) C.Wentz pass incomplete short right to J.Dotson.,FALSE,11,train
2022092508,3496,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,2,10,PHI,24,34,11:17:00,677,4,2,24,2,24,-22,4.01106481091119,SHOTGUN,3x1,1,TRUE,0,I,NA,0,(11:17) (Shotgun) C.Wentz pass incomplete short middle to J.McKissic [P.Johnson].,TRUE,11,train
2022092508,3518,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,3,10,PHI,24,34,11:13:00,673,1,2,24,2,24,-22,3.46453417523298,EMPTY,3x2,1,FALSE,0,C,NA,10,(11:13) (Shotgun) C.Wentz pass short middle to C.Samuel to PHI 14 for 10 yards (A.Maddox).,TRUE,11,train
2022092508,3542,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,1,10,PHI,14,24,10:31:00,631,7,2,24,2,24,-22,4.93306861998281,SHOTGUN,2x2,0,FALSE,0,NA,INSIDE_RIGHT,-2,"(10:31) (Shotgun) C.Samuel right guard to PHI 16 for -2 yards (B.Graham, J.Sweat).",TRUE,11,train
2022092508,3563,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,2,12,PHI,16,26,09:51:00,591,6,2,24,2,24,-22,3.89631464472041,SHOTGUN,3x1,1,FALSE,0,S,NA,-10,(9:51) (Shotgun) C.Wentz sacked at PHI 26 for -10 yards (B.Graham).,FALSE,11,train
2022092508,3582,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,3,22,PHI,26,36,09:06:00,546,4,2,24,2,24,-22,2.72652837552596,EMPTY,3x2,1,FALSE,0,I,NA,0,(9:06) (Shotgun) C.Wentz pass incomplete deep left to T.McLaurin.,FALSE,11,train
2022092508,3604,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,4,22,PHI,26,36,09:01:00,541,6,2,24,2,24,-22,2.15538420062512,SHOTGUN,3x1,1,FALSE,0,S,NA,-5,(9:01) (Shotgun) C.Wentz sacked at PHI 31 for -5 yards (J.Sweat).,FALSE,11,train
2022092508,3623,2022,3,2022-09-25,WAS,PHI,PHI,WAS,4,1,10,PHI,32,42,08:55:00,535,13,2,24,24,2,22,1.69048219802789,SINGLEBACK,3x1,0,FALSE,0,NA,INSIDE_LEFT,6,(8:55) M.Sanders up the middle to PHI 38 for 6 yards (K.Fuller).,TRUE,11,train
2022092508,3644,2022,3,2022-09-25,WAS,PHI,PHI,WAS,4,2,4,PHI,38,48,08:14:00,494,7,2,24,24,2,22,1.68600208428688,SHOTGUN,3x1,0,FALSE,1,NA,INSIDE_RIGHT,3,(8:14) (Shotgun) M.Sanders right end to PHI 41 for 3 yards (C.Holcomb; K.Curl).,TRUE,11,train
2022092508,3665,2022,3,2022-09-25,WAS,PHI,PHI,WAS,4,3,1,PHI,41,51,07:34:00,454,7,2,24,24,2,22,1.97088315035217,PISTOL,3x1,0,TRUE,1,NA,OUTSIDE_LEFT,4,(7:34) (Shotgun) J.Hurts left end to PHI 45 for 4 yards (K.Curl). WAS-K.Curl was injured during the play.,TRUE,11,train
2022092508,3686,2022,3,2022-09-25,WAS,PHI,PHI,WAS,4,1,10,PHI,45,55,06:56:00,416,13,2,24,24,2,22,2.53754853981081,SINGLEBACK,3x1,0,FALSE,0,NA,OUTSIDE_LEFT,0,(6:56) M.Sanders left tackle to PHI 45 for no gain (J.Allen).,TRUE,11,train
2022092508,3710,2022,3,2022-09-25,WAS,PHI,PHI,WAS,4,2,10,PHI,45,55,06:11:00,371,3,2,24,24,2,22,2.00234782369807,SHOTGUN,2x2,1,FALSE,0,C,NA,-2,(6:11) (Shotgun) J.Hurts pass short left to M.Sanders to PHI 43 for -2 yards (D.Forrest).,FALSE,11,train
2022092508,3734,2022,3,2022-09-25,WAS,PHI,PHI,WAS,4,3,12,PHI,43,53,05:26:00,326,5,2,24,24,2,22,0.52190263196826,SHOTGUN,3x1,1,FALSE,0,S,NA,0,"(5:26) (Shotgun) J.Hurts sacked ob at PHI 43 for 0 yards (J.Davis). Penalty on PHI-I.Opeta, Offensive Holding, declined.",FALSE,11,train
2022092508,3790,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,1,10,WAS,13,97,05:05:00,305,13,2,24,2,24,-22,0.272282202960923,SHOTGUN,2x2,1,FALSE,0,C,NA,7,(5:05) (Shotgun) C.Wentz pass short right to J.Dotson to WAS 20 for 7 yards (J.Bradberry).,FALSE,11,train
2022092508,3814,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,2,3,WAS,20,90,04:40:00,280,24,2,24,2,24,-22,0.693324470892549,SHOTGUN,2x2,1,FALSE,0,C,NA,18,"(4:40) (No Huddle, Shotgun) C.Wentz pass deep left to T.McLaurin ran ob at WAS 38 for 18 yards.",FALSE,11,train
2022092508,3843,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,1,10,WAS,38,72,04:35:00,275,16,2,24,2,24,-22,1.79756354587153,SHOTGUN,3x1,1,FALSE,0,I,NA,0,"(4:35) (No Huddle, Shotgun) C.Wentz pass incomplete short left to T.McLaurin.",FALSE,11,train
2022092508,3865,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,2,10,WAS,38,72,04:28:00,268,8,2,24,2,24,-22,1.28677489701658,SHOTGUN,3x1,1,FALSE,0,S,NA,-3,(4:28) (Shotgun) C.Wentz sacked at WAS 35 for -3 yards (T.Edwards). WAS-S.Cosmi was injured during the play.,FALSE,11,train
2022092508,3941,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,1,10,WAS,40,70,03:55:00,235,9,2,24,2,24,-22,1.7085277242585999,EMPTY,3x2,1,FALSE,0,C,NA,23,"(3:55) (Shotgun) C.Wentz pass short left to J.McKissic pushed ob at WAS 48 for 8 yards (Z.McPhearson). PENALTY on PHI-Z.McPhearson, Face Mask, 15 yards, enforced at WAS 48.",FALSE,11,train
2022092508,3981,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,1,10,PHI,37,47,03:49:00,229,15,2,24,2,24,-22,3.21177678206004,EMPTY,3x2,1,FALSE,0,C,NA,5,(3:49) (Shotgun) C.Wentz pass short right to C.Samuel to PHI 32 for 5 yards (M.Epps).,FALSE,11,train
2022092508,4047,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,3,5,PHI,32,42,03:14:00,194,8,2,24,2,24,-22,3.00262012670282,SHOTGUN,2x2,1,FALSE,0,C,NA,15,(3:14) (Shotgun) C.Wentz pass short left to T.McLaurin to PHI 17 for 15 yards (Z.McPhearson).,FALSE,11,train
2022092508,4076,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,1,10,PHI,17,27,02:46:00,166,21,2,24,2,24,-22,4.56644221680472,SHOTGUN,3x1,1,FALSE,0,I,NA,0,"(2:46) (No Huddle, Shotgun) C.Wentz pass incomplete short right [P.Johnson].",FALSE,11,train
2022092508,4098,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,2,10,PHI,17,27,02:37:00,157,3,2,24,2,24,-22,4.15264453087002,SHOTGUN,2x2,1,FALSE,0,C,NA,12,(2:37) (Shotgun) C.Wentz pass short middle to D.Milne to PHI 5 for 12 yards (M.Epps).,FALSE,11,train
2022092508,4122,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,1,5,PHI,5,15,02:08:00,128,23,2,24,2,24,-22,5.84539096290246,SHOTGUN,2x2,0,FALSE,0,NA,INSIDE_RIGHT,4,"(2:08) (No Huddle, Shotgun) A.Gibson up the middle to PHI 1 for 4 yards (J.Davis; K.White).",FALSE,11,train
2022092508,4143,2022,3,2022-09-25,WAS,PHI,WAS,PHI,4,2,1,PHI,1,11,02:00:00,120,17,2,24,2,24,-22,6.21270028775325,SHOTGUN,2x2,0,FALSE,0,NA,OUTSIDE_LEFT,1,"(2:00) (Shotgun) A.Gibson left guard for 1 yard, TOUCHDOWN.",TRUE,11,train
2022092508,4243,2022,3,2022-09-25,WAS,PHI,PHI,WAS,4,2,8,WAS,43,67,01:50:00,110,12,8,24,24,8,16,2.34502055484336,SINGLEBACK,2x2,0,FALSE,0,NA,INSIDE_LEFT,5,(1:50) M.Sanders right guard to WAS 38 for 5 yards (M.Eifler).,FALSE,11,train
2022092508,4271,2022,3,2022-09-25,WAS,PHI,PHI,WAS,4,3,3,WAS,38,72,01:46:00,106,11,8,24,24,8,16,2.27630642184522,SINGLEBACK,2x2,0,FALSE,0,NA,OUTSIDE_RIGHT,-1,(1:46) M.Sanders right tackle to WAS 39 for -1 yards (S.Toney).,FALSE,11,train
2022092508,4299,2022,3,2022-09-25,WAS,PHI,PHI,WAS,4,4,4,WAS,39,71,01:41:00,101,12,8,24,24,8,16,0.145060362527147,EMPTY,3x2,1,FALSE,0,C,NA,10,(1:41) (Shotgun) J.Hurts pass short right to A.Brown to WAS 29 for 10 yards (C.Holmes).,FALSE,11,train
2022092508,4330,2022,3,2022-09-25,WAS,PHI,PHI,WAS,4,1,10,WAS,29,81,01:04:00,64,11,8,24,24,8,16,2.44145709573058,UNKNOWN,UNKNOWN,0,FALSE,0,NA,UNKNOWN,-2,(1:04) J.Hurts kneels to WAS 31 for -2 yards.,FALSE,11,train
2022092508,4351,2022,3,2022-09-25,WAS,PHI,PHI,WAS,4,2,12,WAS,31,79,00:34:00,34,12,8,24,24,8,16,2.02123819058761,UNKNOWN,UNKNOWN,0,FALSE,0,NA,UNKNOWN,-1,(:34) J.Hurts kneels to WAS 32 for -1 yards.,FALSE,11,train
2022092509,124,2022,3,2022-09-25,LAC,JAX,JAX,LAC,1,1,10,LAC,44,54,13:26:00,806,7,0,0,0,0,0,3.26711370819248,SINGLEBACK,2x2,1,TRUE,0,C,NA,4,(13:26) T.Lawrence pass short right to Z.Jones pushed ob at LAC 40 for 4 yards (D.James).,TRUE,11,train
2022092509,148,2022,3,2022-09-25,LAC,JAX,JAX,LAC,1,2,6,LAC,40,50,12:56:00,776,16,0,0,0,0,0,3.2349504341837,SINGLEBACK,2x2,0,FALSE,0,NA,INSIDE_RIGHT,1,(12:56) J.Robinson up the middle to LAC 39 for 1 yard (S.Joseph).,FALSE,11,train
2022092509,191,2022,3,2022-09-25,LAC,JAX,JAX,LAC,1,4,5,LAC,39,49,12:13:00,733,9,0,0,0,0,0,0.182343913940713,SHOTGUN,3x1,1,FALSE,0,I,NA,0,(12:13) (Shotgun) T.Lawrence pass incomplete short left to M.Jones [M.Fox].,FALSE,11,train
2022092509,213,2022,3,2022-09-25,LAC,JAX,LAC,JAX,1,1,10,LAC,40,50,12:08:00,728,15,0,0,0,0,0,2.36250004777685,SHOTGUN,2x2,0,FALSE,0,NA,INSIDE_RIGHT,0,(12:08) (Shotgun) A.Ekeler right end to LAC 40 for no gain (R.Jenkins).,TRUE,11,train
2022092509,234,2022,3,2022-09-25,LAC,JAX,LAC,JAX,1,2,10,LAC,40,50,11:36:00,696,14,0,0,0,0,0,1.87671560514718,SHOTGUN,3x1,1,FALSE,0,C,NA,3,"(11:36) (Shotgun) J.Herbert pass short left to A.Ekeler to LAC 43 for 3 yards (F.Oluokun, J.Allen).",TRUE,11,train
